music,file,frame,spectralRollof_0_mean,spectralRollof_0_var
1,gospel89_2017_05_20__12_11_53.wav,33,2843.0,1354748.4848484849
1,gospel89_2017_05_20__12_11_53.wav,34,2660.5,1102136.111111111
1,gospel89_2017_05_20__12_11_53.wav,35,2702.5,2822241.1616161615
1,gospel89_2017_05_20__12_11_53.wav,36,4017.0,2446627.272727273
1,gospel89_2017_05_20__12_11_53.wav,37,4714.0,8577680.808080807
1,gospel89_2017_05_20__12_11_53.wav,38,2927.5,2961584.595959596
1,gospel89_2017_05_20__12_11_53.wav,39,3277.0,3566435.3535353537
1,gospel89_2017_05_20__12_13_53.wav,0,2738.5,7929336.111111111
1,gospel89_2017_05_20__12_13_53.wav,1,791.0,304413.1313131313
1,gospel89_2017_05_20__12_13_53.wav,2,523.0,504162.62626262626
1,gospel89_2017_05_20__12_13_53.wav,3,2954.0,6835690.909090909
1,gospel89_2017_05_20__12_13_53.wav,4,967.5,313705.8080808081
1,gospel89_2017_05_20__12_13_53.wav,5,1350.0,868484.8484848485
1,gospel89_2017_05_20__12_13_53.wav,6,1486.0,744397.9797979798
1,gospel89_2017_05_20__12_13_53.wav,7,2655.0,9072247.474747475
1,gospel89_2017_05_20__12_13_53.wav,8,1162.5,420119.9494949495
1,gospel89_2017_05_20__12_13_53.wav,9,891.0,648150.505050505
1,gospel89_2017_05_20__12_13_53.wav,10,4934.0,7312721.212121212
1,gospel89_2017_05_20__12_13_53.wav,11,2365.5,6176802.777777778
1,gospel89_2017_05_20__12_13_53.wav,12,1490.0,2723535.3535353537
1,gospel89_2017_05_20__12_13_53.wav,13,3737.5,9440625.0
1,gospel89_2017_05_20__12_13_53.wav,14,1578.5,646275.505050505
1,gospel89_2017_05_20__12_13_53.wav,15,1173.5,419871.4646464646
1,gospel89_2017_05_20__12_13_53.wav,16,945.5,817580.5555555555
1,gospel89_2017_05_20__12_13_53.wav,17,3181.0,7006403.03030303
1,gospel89_2017_05_20__12_13_53.wav,18,2036.0,439347.4747474748
1,gospel89_2017_05_20__12_13_53.wav,19,2736.5,4170598.737373737
1,gospel89_2017_05_20__12_13_53.wav,20,2725.5,8240429.04040404
1,gospel89_2017_05_20__12_13_53.wav,21,3698.0,8977723.232323233
1,gospel89_2017_05_20__12_13_53.wav,22,1074.0,171185.85858585857
1,gospel89_2017_05_20__12_13_53.wav,23,1654.0,1025741.4141414141
1,gospel89_2017_05_20__12_13_53.wav,24,4144.0,3646731.3131313133
1,gospel89_2017_05_20__12_13_53.wav,25,2206.5,695942.1717171717
1,gospel89_2017_05_20__12_13_53.wav,26,2235.5,550368.4343434343
1,gospel89_2017_05_20__12_13_53.wav,27,2832.0,629773.7373737374
1,gospel89_2017_05_20__12_13_53.wav,28,3708.0,2983218.1818181816
1,gospel89_2017_05_20__12_13_53.wav,29,3743.0,3350051.515151515
1,gospel89_2017_05_20__12_13_53.wav,30,2245.0,747752.5252525252
1,gospel89_2017_05_20__12_13_53.wav,31,3336.5,5177164.393939394
1,gospel89_2017_05_20__12_13_53.wav,32,3237.0,2838768.6868686867
1,gospel89_2017_05_20__12_13_53.wav,33,2039.5,1909812.878787879
1,gospel89_2017_05_20__12_13_53.wav,34,2183.5,1347174.494949495
1,gospel89_2017_05_20__12_13_53.wav,35,2309.5,1610944.191919192
1,gospel89_2017_05_20__12_13_53.wav,36,1659.0,291332.3232323232
1,gospel89_2017_05_20__12_13_53.wav,37,2707.5,363453.28282828286
1,gospel89_2017_05_20__12_13_53.wav,38,2821.5,1888851.2626262626
1,gospel89_2017_05_20__12_13_53.wav,39,2472.0,446228.28282828286
1,gospel89_2017_05_20__12_16_13.wav,0,2806.5,5658921.96969697
1,gospel89_2017_05_20__12_16_13.wav,1,3530.5,3334338.131313131
1,gospel89_2017_05_20__12_16_13.wav,2,3372.5,1629867.4242424243
1,gospel89_2017_05_20__12_16_13.wav,3,2959.5,1612257.3232323232
1,gospel89_2017_05_20__12_16_13.wav,4,3071.0,1256271.7171717172
1,gospel89_2017_05_20__12_16_13.wav,5,2840.5,3513216.9191919193
1,gospel89_2017_05_20__12_16_13.wav,6,3313.0,2510485.8585858587
1,gospel89_2017_05_20__12_16_13.wav,7,3839.0,1394271.7171717172
1,gospel89_2017_05_20__12_16_13.wav,8,3393.5,2270891.6666666665
1,gospel89_2017_05_20__12_16_13.wav,9,4018.0,1714016.1616161617
1,gospel89_2017_05_20__12_16_13.wav,10,2839.5,889307.8282828283
1,gospel89_2017_05_20__12_16_13.wav,11,3243.0,1359091.9191919193
1,gospel89_2017_05_20__12_16_13.wav,12,3317.5,1367847.2222222222
1,gospel89_2017_05_20__12_16_13.wav,13,3181.5,2469780.5555555555
1,gospel89_2017_05_20__12_16_13.wav,14,3435.5,2665166.414141414
1,gospel89_2017_05_20__12_16_13.wav,15,4323.0,1421738.383838384
1,gospel89_2017_05_20__12_16_13.wav,16,3414.0,802226.2626262626
1,gospel89_2017_05_20__12_16_13.wav,17,3867.0,2235920.202020202
1,gospel89_2017_05_20__12_16_13.wav,18,3837.0,941293.9393939395
1,gospel89_2017_05_20__12_16_13.wav,19,4595.0,3595732.3232323234
1,gospel89_2017_05_20__12_16_13.wav,20,4060.0,1558484.8484848484
1,gospel89_2017_05_20__12_16_13.wav,21,4101.0,3428584.8484848486
1,gospel89_2017_05_20__12_16_13.wav,22,4122.0,1082137.3737373736
1,gospel89_2017_05_20__12_16_13.wav,23,3956.0,791377.7777777778
1,gospel89_2017_05_20__12_16_13.wav,24,3719.0,2067867.6767676768
1,gospel89_2017_05_20__12_16_13.wav,25,3916.0,1785195.9595959596
1,gospel89_2017_05_20__12_16_13.wav,26,3631.0,1308069.696969697
1,gospel89_2017_05_20__12_16_13.wav,27,4110.0,913181.8181818182
1,gospel89_2017_05_20__12_16_13.wav,28,4152.5,2955827.02020202
1,gospel89_2017_05_20__12_16_13.wav,29,5201.0,1522675.7575757576
1,gospel89_2017_05_20__12_16_13.wav,30,4088.0,2144349.494949495
1,gospel89_2017_05_20__12_16_13.wav,31,4125.5,3085782.5757575757
1,gospel89_2017_05_20__12_16_13.wav,32,3941.5,2185558.3333333335
1,gospel89_2017_05_20__12_16_13.wav,33,3601.0,1363584.8484848484
1,gospel89_2017_05_20__12_16_13.wav,34,4056.5,1740639.1414141415
1,gospel89_2017_05_20__12_16_13.wav,35,3877.5,1233554.292929293
1,gospel89_2017_05_20__12_16_13.wav,36,4890.0,1521565.6565656567
1,gospel89_2017_05_20__12_16_13.wav,37,4546.5,2365669.4444444445
1,gospel89_2017_05_20__12_16_13.wav,38,4466.5,1141921.9696969697
1,gospel89_2017_05_20__12_16_13.wav,39,4617.0,899354.5454545454
1,gospel89_2017_05_20__12_23_53.wav,0,3432.5,8920069.444444444
1,gospel89_2017_05_20__12_23_53.wav,1,3904.0,2753519.1919191917
1,gospel89_2017_05_20__12_23_53.wav,2,2650.0,4304343.434343434
1,gospel89_2017_05_20__12_23_53.wav,3,4528.0,1735571.7171717172
1,gospel89_2017_05_20__12_23_53.wav,4,2701.0,2284190.909090909
1,gospel89_2017_05_20__12_23_53.wav,5,2923.0,2357950.505050505
1,gospel89_2017_05_20__12_23_53.wav,6,2621.0,1946877.7777777778
1,gospel89_2017_05_20__12_23_53.wav,7,5343.0,2648182.8282828284
1,gospel89_2017_05_20__12_23_53.wav,8,3701.0,6638988.888888889
1,gospel89_2017_05_20__12_23_53.wav,9,4560.5,1887388.6363636365
1,gospel89_2017_05_20__12_23_53.wav,10,3017.5,3739917.9292929294
1,gospel89_2017_05_20__12_23_53.wav,11,4824.5,2216085.606060606
1,gospel89_2017_05_20__12_23_53.wav,12,2763.0,2463667.6767676766
1,gospel89_2017_05_20__12_23_53.wav,13,3742.5,3095928.0303030303
1,gospel89_2017_05_20__12_23_53.wav,14,2130.0,1276414.1414141415
1,gospel89_2017_05_20__12_23_53.wav,15,872.5,332948.23232323234
1,gospel89_2017_05_20__12_23_53.wav,16,938.5,196457.32323232322
1,gospel89_2017_05_20__12_23_53.wav,17,2707.5,3087241.1616161615
1,gospel89_2017_05_20__12_23_53.wav,18,5130.0,3821515.1515151514
1,gospel89_2017_05_20__12_23_53.wav,19,802.5,524665.404040404
1,gospel89_2017_05_20__12_23_53.wav,20,4061.0,5601443.434343434
1,gospel89_2017_05_20__12_23_53.wav,21,3940.5,5361348.232323232
1,gospel89_2017_05_20__12_23_53.wav,22,3060.0,3397878.787878788
1,gospel89_2017_05_20__12_23_53.wav,23,4045.5,3866469.4444444445
1,gospel89_2017_05_20__12_23_53.wav,24,3658.5,4531214.898989899
1,gospel89_2017_05_20__12_23_53.wav,25,4859.5,4260085.606060606
1,gospel89_2017_05_20__12_23_53.wav,26,2546.0,2364529.292929293
1,gospel89_2017_05_20__12_23_53.wav,27,2742.0,1401450.505050505
1,gospel89_2017_05_20__12_23_53.wav,28,2004.0,361600.0
1,gospel89_2017_05_20__12_23_53.wav,29,4093.0,5219546.464646464
1,gospel89_2017_05_20__12_23_53.wav,30,3147.5,6008503.787878788
1,gospel89_2017_05_20__12_23_53.wav,31,3297.5,7690827.02020202
1,gospel89_2017_05_20__12_23_53.wav,32,1518.0,84925.25252525252
1,gospel89_2017_05_20__12_23_53.wav,33,1819.0,3963221.212121212
1,gospel89_2017_05_20__12_23_53.wav,34,1160.0,128030.30303030302
1,gospel89_2017_05_20__12_23_53.wav,35,1072.0,76177.77777777778
1,gospel89_2017_05_20__12_23_53.wav,36,2212.0,2279147.474747475
1,gospel89_2017_05_20__12_23_53.wav,37,2766.5,3484598.737373737
1,gospel89_2017_05_20__12_23_53.wav,38,4301.5,3959921.9696969697
1,gospel89_2017_05_20__12_23_53.wav,39,3511.0,4926948.484848484
1,gospel89_2017_05_20__12_27_53.wav,0,2813.5,7591154.292929293
1,gospel89_2017_05_20__12_27_53.wav,1,3710.5,3081934.090909091
1,gospel89_2017_05_20__12_27_53.wav,2,3908.0,2896298.98989899
1,gospel89_2017_05_20__12_27_53.wav,3,3670.0,3132272.727272727
1,gospel89_2017_05_20__12_27_53.wav,4,5625.0,3657095.9595959596
1,gospel89_2017_05_20__12_27_53.wav,5,4291.0,1425372.7272727273
1,gospel89_2017_05_20__12_27_53.wav,6,3621.5,1156174.494949495
1,gospel89_2017_05_20__12_27_53.wav,7,2894.0,2062741.4141414142
1,gospel89_2017_05_20__12_27_53.wav,8,4013.5,2301053.282828283
1,gospel89_2017_05_20__12_27_53.wav,9,3057.0,1147374.7474747475
1,gospel89_2017_05_20__12_27_53.wav,10,5166.0,4104640.404040404
1,gospel89_2017_05_20__12_27_53.wav,11,5054.5,5848893.686868687
1,gospel89_2017_05_20__12_27_53.wav,12,4277.0,2133859.595959596
1,gospel89_2017_05_20__12_27_53.wav,13,5439.0,2703362.626262626
1,gospel89_2017_05_20__12_27_53.wav,14,3434.5,829277.5252525252
1,gospel89_2017_05_20__12_27_53.wav,15,5148.0,6100501.01010101
1,gospel89_2017_05_20__12_27_53.wav,16,5935.0,4412247.474747474
1,gospel89_2017_05_20__12_27_53.wav,17,4224.5,3882752.272727273
1,gospel89_2017_05_20__12_27_53.wav,18,3586.5,3946457.3232323234
1,gospel89_2017_05_20__12_27_53.wav,19,4045.0,1585580.808080808
1,gospel89_2017_05_20__12_27_53.wav,20,4338.0,1245511.111111111
1,gospel89_2017_05_20__12_27_53.wav,21,4143.5,359174.49494949495
1,gospel89_2017_05_20__12_27_53.wav,22,4221.0,1638291.9191919193
1,gospel89_2017_05_20__12_27_53.wav,23,4099.0,3493281.8181818184
1,gospel89_2017_05_20__12_27_53.wav,24,2575.5,2123307.8282828284
1,gospel89_2017_05_20__12_27_53.wav,25,4742.5,1438554.292929293
1,gospel89_2017_05_20__12_27_53.wav,26,3822.5,1102645.202020202
1,gospel89_2017_05_20__12_27_53.wav,27,3009.5,479479.54545454547
1,gospel89_2017_05_20__12_27_53.wav,28,3725.5,1220227.0202020202
1,gospel89_2017_05_20__12_27_53.wav,29,5123.0,7582697.97979798
1,gospel89_2017_05_20__12_27_53.wav,30,4578.5,5483295.707070707
1,gospel89_2017_05_20__12_27_53.wav,31,2226.5,1478608.8383838383
1,gospel89_2017_05_20__12_27_53.wav,32,4970.5,5624297.7272727275
1,gospel89_2017_05_20__12_27_53.wav,33,4781.5,2235336.111111111
1,gospel89_2017_05_20__12_27_53.wav,34,3660.0,1353131.313131313
1,gospel89_2017_05_20__12_27_53.wav,35,4010.0,2304191.9191919193
1,gospel89_2017_05_20__12_27_53.wav,36,3582.5,4384008.838383839
1,gospel89_2017_05_20__12_27_53.wav,37,4277.5,3124564.393939394
1,gospel89_2017_05_20__12_27_53.wav,38,5615.5,6026449.242424242
1,gospel89_2017_05_20__12_27_53.wav,39,2831.5,1051346.2121212122
1,gospel89_2017_05_20__12_29_53.wav,0,4360.5,5393247.222222222
1,gospel89_2017_05_20__12_29_53.wav,1,3671.0,1105766.6666666667
1,gospel89_2017_05_20__12_29_53.wav,2,3449.5,1195681.5656565656
1,gospel89_2017_05_20__12_29_53.wav,3,3138.0,1085107.0707070706
1,gospel89_2017_05_20__12_29_53.wav,4,3845.5,2253237.121212121
1,gospel89_2017_05_20__12_29_53.wav,5,5101.5,5331487.626262627
1,gospel89_2017_05_20__12_29_53.wav,6,4466.5,2779295.707070707
1,gospel89_2017_05_20__12_29_53.wav,7,5522.5,5641382.575757576
1,gospel89_2017_05_20__12_29_53.wav,8,3477.5,756180.5555555555
1,gospel89_2017_05_20__12_29_53.wav,9,4319.5,2334338.131313131
1,gospel89_2017_05_20__12_29_53.wav,10,4817.5,1543301.7676767677
1,gospel89_2017_05_20__12_29_53.wav,11,4653.5,3652740.1515151514
1,gospel89_2017_05_20__12_29_53.wav,12,3575.0,3289520.202020202
1,gospel89_2017_05_20__12_29_53.wav,13,4386.0,1514802.0202020202
1,gospel89_2017_05_20__12_29_53.wav,14,4196.0,3753216.1616161615
1,gospel89_2017_05_20__12_29_53.wav,15,4953.0,7087364.646464647
1,gospel89_2017_05_20__12_29_53.wav,16,4851.0,4142776.767676768
1,gospel89_2017_05_20__12_29_53.wav,17,5011.5,3725952.272727273
1,gospel89_2017_05_20__12_29_53.wav,18,4396.5,1570113.888888889
1,gospel89_2017_05_20__12_29_53.wav,19,4785.5,7637540.151515151
1,gospel89_2017_05_20__12_29_53.wav,20,3061.5,3285396.717171717
1,gospel89_2017_05_20__12_29_53.wav,21,4987.5,4437594.696969697
1,gospel89_2017_05_20__12_29_53.wav,22,4554.5,1752378.5353535353
1,gospel89_2017_05_20__12_29_53.wav,23,5651.5,3285174.494949495
1,gospel89_2017_05_20__12_29_53.wav,24,4614.5,1797893.686868687
1,gospel89_2017_05_20__12_29_53.wav,25,3925.0,2568560.606060606
1,gospel89_2017_05_20__12_29_53.wav,26,4671.5,3484103.787878788
1,gospel89_2017_05_20__12_29_53.wav,27,5225.0,2944267.6767676766
1,gospel89_2017_05_20__12_29_53.wav,28,3855.0,989267.6767676767
1,gospel89_2017_05_20__12_29_53.wav,29,4270.0,2476414.1414141413
1,gospel89_2017_05_20__12_29_53.wav,30,3655.0,4308257.575757576
1,gospel89_2017_05_20__12_29_53.wav,31,5325.5,1306388.6363636365
1,gospel89_2017_05_20__12_29_53.wav,32,5041.5,2251366.414141414
1,gospel89_2017_05_20__12_29_53.wav,33,3834.5,2712156.3131313133
1,gospel89_2017_05_20__12_29_53.wav,34,3576.0,4522195.95959596
1,gospel89_2017_05_20__12_29_53.wav,35,3733.0,2281273.737373737
1,gospel89_2017_05_20__12_29_53.wav,36,5420.0,2486969.696969697
1,gospel89_2017_05_20__12_29_53.wav,37,5613.5,2380346.212121212
1,gospel89_2017_05_20__12_29_53.wav,38,4425.5,2101085.606060606
1,gospel89_2017_05_20__12_29_53.wav,39,3079.0,2693645.4545454546
1,gospel89_2017_05_20__12_31_53.wav,0,3510.5,7549711.868686869
1,gospel89_2017_05_20__12_31_53.wav,1,2792.5,521180.55555555556
1,gospel89_2017_05_20__12_31_53.wav,2,2884.5,3133873.484848485
1,gospel89_2017_05_20__12_31_53.wav,3,3130.5,502216.9191919192
1,gospel89_2017_05_20__12_31_53.wav,4,3394.0,3391832.3232323234
1,gospel89_2017_05_20__12_31_53.wav,5,3203.5,1418750.2525252525
1,gospel89_2017_05_20__12_31_53.wav,6,2739.5,1052792.6767676768
1,gospel89_2017_05_20__12_31_53.wav,7,3071.0,3433645.4545454546
1,gospel89_2017_05_20__12_31_53.wav,8,2071.5,793699.7474747475
1,gospel89_2017_05_20__12_31_53.wav,9,3629.5,2751974.494949495
1,gospel89_2017_05_20__12_31_53.wav,10,2964.0,709195.9595959596
1,gospel89_2017_05_20__12_31_53.wav,11,3802.0,3086612.121212121
1,gospel89_2017_05_20__12_31_53.wav,12,2658.5,1032477.5252525252
1,gospel89_2017_05_20__12_31_53.wav,13,3361.0,3163009.090909091
1,gospel89_2017_05_20__12_31_53.wav,14,2661.5,501053.28282828286
1,gospel89_2017_05_20__12_31_53.wav,15,3126.5,3112093.6868686867
1,gospel89_2017_05_20__12_31_53.wav,16,3130.0,934242.4242424242
1,gospel89_2017_05_20__12_31_53.wav,17,3552.5,3662089.6464646463
1,gospel89_2017_05_20__12_31_53.wav,18,3296.0,1325993.9393939395
1,gospel89_2017_05_20__12_31_53.wav,19,2728.5,940113.8888888889
1,gospel89_2017_05_20__12_31_53.wav,20,2767.5,3040877.525252525
1,gospel89_2017_05_20__12_31_53.wav,21,1982.0,866743.4343434343
1,gospel89_2017_05_20__12_31_53.wav,22,3414.5,2256782.5757575757
1,gospel89_2017_05_20__12_31_53.wav,23,3020.5,591923.9898989899
1,gospel89_2017_05_20__12_31_53.wav,24,3416.0,3816408.0808080807
1,gospel89_2017_05_20__12_31_53.wav,25,2743.0,328990.9090909091
1,gospel89_2017_05_20__12_31_53.wav,26,2788.5,114285.60606060606
1,gospel89_2017_05_20__12_31_53.wav,27,2542.0,277006.0606060606
1,gospel89_2017_05_20__12_31_53.wav,28,2270.5,723540.1515151515
1,gospel89_2017_05_20__12_31_53.wav,29,2324.5,825782.5757575758
1,gospel89_2017_05_20__12_31_53.wav,30,2515.5,714227.0202020202
1,gospel89_2017_05_20__12_31_53.wav,31,2271.5,467689.64646464644
1,gospel89_2017_05_20__12_31_53.wav,32,2470.0,572727.2727272727
1,gospel89_2017_05_20__12_31_53.wav,33,2611.5,928275.505050505
1,gospel89_2017_05_20__12_31_53.wav,34,2233.0,452940.404040404
1,gospel89_2017_05_20__12_31_53.wav,35,2246.5,599507.8282828283
1,gospel89_2017_05_20__12_31_53.wav,36,2556.5,830891.6666666666
1,gospel89_2017_05_20__12_31_53.wav,37,2318.5,716245.2020202021
1,gospel89_2017_05_20__12_31_53.wav,38,2651.5,1468810.8585858585
1,gospel89_2017_05_20__12_31_53.wav,39,2412.0,1025864.6464646464
1,gospel89_2017_05_20__12_35_53.wav,0,3788.0,2882430.303030303
1,gospel89_2017_05_20__12_35_53.wav,1,2629.0,694655.5555555555
1,gospel89_2017_05_20__12_35_53.wav,2,2167.0,1139354.5454545454
1,gospel89_2017_05_20__12_35_53.wav,3,2721.0,863746.4646464647
1,gospel89_2017_05_20__12_35_53.wav,4,3151.5,1478760.3535353534
1,gospel89_2017_05_20__12_35_53.wav,5,2323.0,1522900.0
1,gospel89_2017_05_20__12_35_53.wav,6,2998.5,812447.2222222222
1,gospel89_2017_05_20__12_35_53.wav,7,3334.5,2608115.909090909
1,gospel89_2017_05_20__12_35_53.wav,8,2490.5,931651.2626262626
1,gospel89_2017_05_20__12_35_53.wav,9,3082.5,735069.4444444445
1,gospel89_2017_05_20__12_35_53.wav,10,3191.5,889548.2323232323
1,gospel89_2017_05_20__12_35_53.wav,11,3609.0,2330372.727272727
1,gospel89_2017_05_20__12_35_53.wav,12,3327.0,448556.56565656565
1,gospel89_2017_05_20__12_35_53.wav,13,3107.0,471162.62626262626
1,gospel89_2017_05_20__12_35_53.wav,14,3092.0,847915.1515151515
1,gospel89_2017_05_20__12_35_53.wav,15,3435.0,1700429.292929293
1,gospel89_2017_05_20__12_35_53.wav,16,2953.5,2562083.585858586
1,gospel89_2017_05_20__12_35_53.wav,17,3424.0,3029317.1717171716
1,gospel89_2017_05_20__12_35_53.wav,18,2657.5,2439614.898989899
1,gospel89_2017_05_20__12_35_53.wav,19,2871.0,2029352.5252525252
1,gospel89_2017_05_20__12_35_53.wav,20,3150.0,2913282.8282828284
1,gospel89_2017_05_20__12_35_53.wav,21,3184.0,1886812.121212121
1,gospel89_2017_05_20__12_35_53.wav,22,2576.0,2632650.505050505
1,gospel89_2017_05_20__12_35_53.wav,23,2197.0,833980.808080808
1,gospel89_2017_05_20__12_35_53.wav,24,2591.5,2301113.888888889
1,gospel89_2017_05_20__12_35_53.wav,25,2027.5,719766.4141414141
1,gospel89_2017_05_20__12_35_53.wav,26,3473.0,3453405.0505050505
1,gospel89_2017_05_20__12_35_53.wav,27,1637.0,1162455.5555555555
1,gospel89_2017_05_20__12_35_53.wav,28,2430.5,4195802.777777778
1,gospel89_2017_05_20__12_35_53.wav,29,2768.0,744773.7373737374
1,gospel89_2017_05_20__12_35_53.wav,30,1616.0,1015498.9898989899
1,gospel89_2017_05_20__12_35_53.wav,31,1940.0,1375151.5151515151
1,gospel89_2017_05_20__12_35_53.wav,32,2525.0,1057954.5454545454
1,gospel89_2017_05_20__12_35_53.wav,33,2633.5,748083.5858585859
1,gospel89_2017_05_20__12_35_53.wav,34,3435.5,5044156.313131313
1,gospel89_2017_05_20__12_35_53.wav,35,2157.0,1403536.3636363635
1,gospel89_2017_05_20__12_35_53.wav,36,1556.5,578618.9393939395
1,gospel89_2017_05_20__12_35_53.wav,37,1805.0,880075.7575757576
1,gospel89_2017_05_20__12_35_53.wav,38,2380.0,868636.3636363636
1,gospel89_2017_05_20__12_35_53.wav,39,2425.0,2261035.3535353537
1,gospel89_2017_05_20__12_43_53.wav,0,3279.0,6741120.202020202
1,gospel89_2017_05_20__12_43_53.wav,1,2710.5,599105.808080808
1,gospel89_2017_05_20__12_43_53.wav,2,2865.0,177550.50505050505
1,gospel89_2017_05_20__12_43_53.wav,3,2134.5,144479.54545454544
1,gospel89_2017_05_20__12_43_53.wav,4,1723.5,494012.8787878788
1,gospel89_2017_05_20__12_43_53.wav,5,1443.5,1348517.9292929294
1,gospel89_2017_05_20__12_43_53.wav,6,1339.5,209358.33333333334
1,gospel89_2017_05_20__12_43_53.wav,7,1848.0,1191056.5656565656
1,gospel89_2017_05_20__12_43_53.wav,8,2688.0,2116470.707070707
1,gospel89_2017_05_20__12_43_53.wav,9,1430.5,327772.4747474748
1,gospel89_2017_05_20__12_43_53.wav,10,2485.5,847792.6767676767
1,gospel89_2017_05_20__12_43_53.wav,11,2026.5,196740.15151515152
1,gospel89_2017_05_20__12_43_53.wav,12,1887.5,306786.61616161617
1,gospel89_2017_05_20__12_43_53.wav,13,2091.0,2402594.9494949495
1,gospel89_2017_05_20__12_43_53.wav,14,1882.0,461894.9494949495
1,gospel89_2017_05_20__12_43_53.wav,15,1770.0,341010.10101010103
1,gospel89_2017_05_20__12_43_53.wav,16,3243.0,6431061.6161616165
1,gospel89_2017_05_20__12_43_53.wav,17,3492.0,5589632.323232323
1,gospel89_2017_05_20__12_43_53.wav,18,2150.0,231616.1616161616
1,gospel89_2017_05_20__12_43_53.wav,19,2415.5,918065.404040404
1,gospel89_2017_05_20__12_43_53.wav,20,2765.5,1738721.9696969697
1,gospel89_2017_05_20__12_43_53.wav,21,1803.0,572869.696969697
1,gospel89_2017_05_20__12_43_53.wav,22,2703.0,1884485.8585858585
1,gospel89_2017_05_20__12_43_53.wav,23,2364.0,1796620.202020202
1,gospel89_2017_05_20__12_43_53.wav,24,1259.5,2225540.1515151514
1,gospel89_2017_05_20__12_43_53.wav,25,1709.5,1209328.0303030303
1,gospel89_2017_05_20__12_43_53.wav,26,2234.5,3549126.01010101
1,gospel89_2017_05_20__12_43_53.wav,27,1877.5,1991281.5656565656
1,gospel89_2017_05_20__12_43_53.wav,28,938.0,686016.1616161616
1,gospel89_2017_05_20__12_43_53.wav,29,1874.5,3163055.303030303
1,gospel89_2017_05_20__12_43_53.wav,30,1584.5,1159277.5252525252
1,gospel89_2017_05_20__12_43_53.wav,31,1460.0,643989.898989899
1,gospel89_2017_05_20__12_43_53.wav,32,2219.5,3864035.101010101
1,gospel89_2017_05_20__12_43_53.wav,33,1118.5,166194.69696969696
1,gospel89_2017_05_20__12_43_53.wav,34,1067.0,639051.5151515151
1,gospel89_2017_05_20__12_43_53.wav,35,1065.5,381903.7878787879
1,gospel89_2017_05_20__12_43_53.wav,36,2872.5,2437241.1616161615
1,gospel89_2017_05_20__12_43_53.wav,37,3145.5,2225509.8484848486
1,gospel89_2017_05_20__12_43_53.wav,38,2262.5,1111786.616161616
1,gospel89_2017_05_20__12_43_53.wav,39,1749.5,855328.0303030303
1,gospel89_2017_05_20__12_45_53.wav,0,2343.5,7935386.6161616165
1,gospel89_2017_05_20__12_45_53.wav,1,2416.5,4430154.292929293
1,gospel89_2017_05_20__12_45_53.wav,2,1749.5,1236893.686868687
1,gospel89_2017_05_20__12_45_53.wav,3,2473.5,1064669.4444444445
1,gospel89_2017_05_20__12_45_53.wav,4,1784.5,1312004.797979798
1,gospel89_2017_05_20__12_45_53.wav,5,2223.5,3322548.232323232
1,gospel89_2017_05_20__12_45_53.wav,6,1014.0,482731.31313131313
1,gospel89_2017_05_20__12_45_53.wav,7,2378.0,2897692.9292929294
1,gospel89_2017_05_20__12_45_53.wav,8,3537.5,7782291.666666667
1,gospel89_2017_05_20__12_45_53.wav,9,2967.0,1929708.0808080807
1,gospel89_2017_05_20__12_45_53.wav,10,2204.0,1500286.8686868686
1,gospel89_2017_05_20__12_45_53.wav,11,2500.0,1616010.101010101
1,gospel89_2017_05_20__12_45_53.wav,12,1175.5,177146.21212121213
1,gospel89_2017_05_20__12_45_53.wav,13,2311.0,2874574.7474747472
1,gospel89_2017_05_20__12_45_53.wav,14,2053.5,697285.6060606061
1,gospel89_2017_05_20__12_45_53.wav,15,2295.5,2290863.383838384
1,gospel89_2017_05_20__12_45_53.wav,16,2024.5,726641.1616161616
1,gospel89_2017_05_20__12_45_53.wav,17,2885.0,1882601.01010101
1,gospel89_2017_05_20__12_45_53.wav,18,2531.5,1586194.696969697
1,gospel89_2017_05_20__12_45_53.wav,19,3534.0,3303024.242424242
1,gospel89_2017_05_20__12_45_53.wav,20,2699.0,1208332.3232323232
1,gospel89_2017_05_20__12_45_53.wav,21,2714.0,627529.2929292929
1,gospel89_2017_05_20__12_45_53.wav,22,2508.5,721972.4747474748
1,gospel89_2017_05_20__12_45_53.wav,23,2684.5,902307.8282828283
1,gospel89_2017_05_20__12_45_53.wav,24,3263.0,639273.7373737374
1,gospel89_2017_05_20__12_45_53.wav,25,3607.0,1244798.98989899
1,gospel89_2017_05_20__12_45_53.wav,26,2929.0,935312.1212121212
1,gospel89_2017_05_20__12_45_53.wav,27,3855.5,721711.8686868687
1,gospel89_2017_05_20__12_45_53.wav,28,2966.0,849185.8585858586
1,gospel89_2017_05_20__12_45_53.wav,29,3220.5,1949903.7878787878
1,gospel89_2017_05_20__12_45_53.wav,30,2552.0,1248783.8383838383
1,gospel89_2017_05_20__12_45_53.wav,31,2741.0,1052392.9292929294
1,gospel89_2017_05_20__12_45_53.wav,32,2810.5,2008348.2323232323
1,gospel89_2017_05_20__12_45_53.wav,33,2542.0,858066.6666666666
1,gospel89_2017_05_20__12_45_53.wav,34,2642.5,1124008.8383838383
1,gospel89_2017_05_20__12_45_53.wav,35,2580.5,1007317.9292929292
1,gospel89_2017_05_20__12_45_53.wav,36,2849.5,2083913.888888889
1,gospel89_2017_05_20__12_45_53.wav,37,2150.5,1067853.2828282828
