music,file,frame,mfcc_mean,mfcc_var
1,vida_2017_05_20__13_06_00.wav,31,0.09526833697572,0.049754390697095675
1,vida_2017_05_20__13_06_00.wav,32,0.0987243397212,0.07249600635598748
1,vida_2017_05_20__13_06_00.wav,33,0.008533961533810001,0.043474333376902756
1,vida_2017_05_20__13_06_00.wav,34,0.02856845609,0.08007805725851497
1,vida_2017_05_20__13_06_00.wav,35,0.114839598014,0.21814022400548724
1,vida_2017_05_20__13_06_00.wav,36,0.4334046773478,0.19822617190411826
1,vida_2017_05_20__13_06_00.wav,37,-0.16276074389453,0.0792603197738747
1,vida_2017_05_20__13_06_00.wav,38,0.0639565767241,0.06357055568073987
1,vida_2017_05_20__13_06_00.wav,39,-0.0712706863751,0.031036415581692886
1,vida_2017_05_20__13_08_00.wav,0,0.3109970991459,0.09526578857718085
1,vida_2017_05_20__13_08_00.wav,1,0.06115991246649,0.03170017640128443
1,vida_2017_05_20__13_08_00.wav,2,-0.0468502426709,0.02657641082694156
1,vida_2017_05_20__13_08_00.wav,3,0.0534417023133,0.027937428365427258
1,vida_2017_05_20__13_08_00.wav,4,-0.0894030450904,0.017917773545612133
1,vida_2017_05_20__13_08_00.wav,5,-0.05653424077119,0.025101364653754017
1,vida_2017_05_20__13_08_00.wav,6,0.00842789849673,0.030784659799206488
1,vida_2017_05_20__13_08_00.wav,7,-0.0904805690451,0.03176446016808658
1,vida_2017_05_20__13_08_00.wav,8,0.107878444944,0.04962046663669575
1,vida_2017_05_20__13_08_00.wav,9,0.11076782219337,0.03640092627855756
1,vida_2017_05_20__13_08_00.wav,10,0.045803336655080004,0.027199100939667646
1,vida_2017_05_20__13_08_00.wav,11,-0.01600707807817,0.03664172133644059
1,vida_2017_05_20__13_08_00.wav,12,-0.1025217988072,0.032589715280851084
1,vida_2017_05_20__13_08_00.wav,13,0.012324565529734998,0.05493885115775488
1,vida_2017_05_20__13_08_00.wav,14,0.0988935429076,0.03527936768453287
1,vida_2017_05_20__13_08_00.wav,15,0.10385004835009999,0.05335028948305661
1,vida_2017_05_20__13_08_00.wav,16,0.0259510659523,0.03785289148068888
1,vida_2017_05_20__13_08_00.wav,17,0.005508820766573004,0.04449548936648392
1,vida_2017_05_20__13_08_00.wav,18,0.07290817090629,0.04088733422215629
1,vida_2017_05_20__13_08_00.wav,19,-0.246658162628,0.05532156084014325
1,vida_2017_05_20__13_08_00.wav,20,0.0459571613634,0.038804707580498886
1,vida_2017_05_20__13_08_00.wav,21,0.06285901503185,0.042439739779943475
1,vida_2017_05_20__13_08_00.wav,22,0.0388281129257,0.03986911344977167
1,vida_2017_05_20__13_08_00.wav,23,0.067952998388,0.03325225391584309
1,vida_2017_05_20__13_08_00.wav,24,-0.0018340528274100002,0.039935517016391975
1,vida_2017_05_20__13_08_00.wav,25,-0.0917577312754,0.05084326985028652
1,vida_2017_05_20__13_08_00.wav,26,0.0176983766129,0.04140060823560694
1,vida_2017_05_20__13_08_00.wav,27,0.013669587051000002,0.04804320195447056
1,vida_2017_05_20__13_08_00.wav,28,0.027647570479,0.02840184109099609
1,vida_2017_05_20__13_08_00.wav,29,0.0383301460203,0.03325013057354168
1,vida_2017_05_20__13_08_00.wav,30,0.056777113910269995,0.04654301753066994
1,vida_2017_05_20__13_08_00.wav,31,-0.1110014202424,0.02336171269200298
1,vida_2017_05_20__13_08_00.wav,32,-0.2762164852957,0.035619007409855345
1,vida_2017_05_20__13_08_00.wav,33,-0.1013015551474,0.03091055512924895
1,vida_2017_05_20__13_08_00.wav,34,-0.0963992619315,0.026274411669319167
1,vida_2017_05_20__13_08_00.wav,35,0.013841340238900001,0.03866980054452558
1,vida_2017_05_20__13_08_00.wav,36,-0.014491867584400001,0.052637504754707735
1,vida_2017_05_20__13_08_00.wav,37,-0.0950375789437,0.02780997199524854
1,vida_2017_05_20__13_08_00.wav,38,-0.0881208369964,0.03331458555801974
1,vida_2017_05_20__13_08_00.wav,39,-0.19304745801924,0.03187388832463913
1,vida_2017_05_20__13_10_00.wav,0,0.2531198087036,0.10811355937650384
1,vida_2017_05_20__13_10_00.wav,1,0.01580174653353,0.04810590223756166
1,vida_2017_05_20__13_10_00.wav,2,-0.0956996400771,0.03500529871975962
1,vida_2017_05_20__13_10_00.wav,3,-0.0872079364103,0.020136707751812952
1,vida_2017_05_20__13_10_00.wav,4,0.0680336178772,0.039310551373481356
1,vida_2017_05_20__13_10_00.wav,5,0.08644843897617001,0.042528067515394424
1,vida_2017_05_20__13_10_00.wav,6,-0.0328210647619,0.04325448901171369
1,vida_2017_05_20__13_10_00.wav,7,-0.0094700662751,0.0409608592739121
1,vida_2017_05_20__13_10_00.wav,8,0.0591175269677,0.04577234922008379
1,vida_2017_05_20__13_10_00.wav,9,0.1081949527542,0.05461964126936958
1,vida_2017_05_20__13_10_00.wav,10,0.0165739377933,0.03881437218025707
1,vida_2017_05_20__13_10_00.wav,11,0.1346835246962,0.04800112188941487
1,vida_2017_05_20__13_10_00.wav,12,0.1046454572085,0.036968046370443326
1,vida_2017_05_20__13_10_00.wav,13,0.05812653992148,0.039030296201653804
1,vida_2017_05_20__13_10_00.wav,14,-0.16609073335426,0.038426287354394385
1,vida_2017_05_20__13_10_00.wav,15,-0.0537972838455,0.03268258711303188
1,vida_2017_05_20__13_10_00.wav,16,0.0142064095511,0.035273291718437925
1,vida_2017_05_20__13_10_00.wav,17,-0.0513194225052,0.04683862744883209
1,vida_2017_05_20__13_10_00.wav,18,-0.056336582754200004,0.04387849202907937
1,vida_2017_05_20__13_10_00.wav,19,0.032586960574796,0.03963316840441391
1,vida_2017_05_20__13_10_00.wav,20,0.06715989354889,0.055248356610974596
1,vida_2017_05_20__13_10_00.wav,21,-0.081277412912,0.04105131390699523
1,vida_2017_05_20__13_10_00.wav,22,-0.0995256868844,0.04051212557072375
1,vida_2017_05_20__13_10_00.wav,23,-0.0012030984621599996,0.05201453296269013
1,vida_2017_05_20__13_10_00.wav,24,0.05303361605297,0.03654213204711701
1,vida_2017_05_20__13_10_00.wav,25,-0.0760523838843,0.03133513426185472
1,vida_2017_05_20__13_10_00.wav,26,0.174145150338259,0.03144476572167286
1,vida_2017_05_20__13_10_00.wav,27,0.04978267626389,0.044429187376710845
1,vida_2017_05_20__13_10_00.wav,28,-0.0450859069291,0.04183367759762671
1,vida_2017_05_20__13_10_00.wav,29,-0.1133826371185,0.039490861542636056
1,vida_2017_05_20__13_10_00.wav,30,0.0632139689338,0.05594086836457466
1,vida_2017_05_20__13_10_00.wav,31,-0.0576217701278,0.035896600310638835
1,vida_2017_05_20__13_10_00.wav,32,0.0338295420021,0.04155344389948514
1,vida_2017_05_20__13_10_00.wav,33,-0.0036280537172700025,0.0394094140980784
1,vida_2017_05_20__13_10_00.wav,34,0.0575967550009,0.0443682907941134
1,vida_2017_05_20__13_10_00.wav,35,-0.196531492383,0.04683464781177391
1,vida_2017_05_20__13_10_00.wav,36,-0.004739718613,0.04559056331616309
1,vida_2017_05_20__13_10_00.wav,37,0.0061812043339000014,0.04658244692738325
1,vida_2017_05_20__13_10_00.wav,38,-0.031175861711,0.0459331867674638
1,vida_2017_05_20__13_10_00.wav,39,0.00026621533979999954,0.05637732976248452
1,vida_2017_05_20__13_12_00.wav,0,0.2774905588929,0.14230635207694803
1,vida_2017_05_20__13_12_00.wav,1,0.2185189275406,0.09141554953969393
1,vida_2017_05_20__13_12_00.wav,2,0.0466485315958,0.05696945576223094
1,vida_2017_05_20__13_12_00.wav,3,0.0699964524988,0.040942386751960214
1,vida_2017_05_20__13_12_00.wav,4,-0.03363644780767,0.04081808141034246
1,vida_2017_05_20__13_12_00.wav,5,0.0033710361980999973,0.04415974041141366
1,vida_2017_05_20__13_12_00.wav,6,0.1531061910942,0.05007447349942068
1,vida_2017_05_20__13_12_00.wav,7,0.300674156601,0.1175739142828538
1,vida_2017_05_20__13_12_00.wav,8,0.1888743483346,0.12013159726175358
1,vida_2017_05_20__13_12_00.wav,9,0.060659548837200004,0.03696560793987526
1,vida_2017_05_20__13_12_00.wav,10,0.1244362987314,0.08414108969055138
1,vida_2017_05_20__13_12_00.wav,11,0.0839047591713,0.06300901213722346
1,vida_2017_05_20__13_12_00.wav,12,0.06124981335029,0.04404423487835015
1,vida_2017_05_20__13_12_00.wav,13,-0.1896780167563,0.057384315294782884
1,vida_2017_05_20__13_12_00.wav,14,-0.1846826072853,0.04348119191180951
1,vida_2017_05_20__13_12_00.wav,15,-0.07999341139532,0.03923342966561591
1,vida_2017_05_20__13_12_00.wav,16,0.0228832442669,0.03797569951611607
1,vida_2017_05_20__13_12_00.wav,17,-0.0372980980048,0.034872580699272605
1,vida_2017_05_20__13_12_00.wav,18,-0.1039888024413,0.05055884507601838
1,vida_2017_05_20__13_12_00.wav,19,-0.07411377691577,0.03316379784218962
1,vida_2017_05_20__13_12_00.wav,20,0.2125822649313,0.05609387037841057
1,vida_2017_05_20__13_12_00.wav,21,0.0630080306758,0.04907983598566169
1,vida_2017_05_20__13_12_00.wav,22,0.0195718025022,0.038241953089436044
1,vida_2017_05_20__13_12_00.wav,23,0.2305670278548,0.03621200393001697
1,vida_2017_05_20__13_12_00.wav,24,0.127108741278,0.04235948605717808
1,vida_2017_05_20__13_12_00.wav,25,0.007750428446540001,0.06154060381497408
1,vida_2017_05_20__13_12_00.wav,26,-0.004855001223600001,0.03263216038078513
1,vida_2017_05_20__13_12_00.wav,27,-0.0366250896501,0.036174464960847065
1,vida_2017_05_20__13_12_00.wav,28,-0.07351632387521,0.04020602507777387
1,vida_2017_05_20__13_12_00.wav,29,-0.2887420543452,0.043469220932485945
1,vida_2017_05_20__13_12_00.wav,30,-0.0733367665335,0.0386653535839007
1,vida_2017_05_20__13_12_00.wav,31,0.0316065783643,0.0709296110285991
1,vida_2017_05_20__13_12_00.wav,32,-0.0365563797878,0.025894673834085377
1,vida_2017_05_20__13_12_00.wav,33,-0.1224751002333,0.0489037385508026
1,vida_2017_05_20__13_12_00.wav,34,0.07786167034451,0.04637356888105613
1,vida_2017_05_20__13_12_00.wav,35,-0.061701447038663995,0.02698718467063598
1,vida_2017_05_20__13_12_00.wav,36,0.10715172309333,0.040558273400552534
1,vida_2017_05_20__13_12_00.wav,37,0.0993176206976,0.047808275769347014
1,vida_2017_05_20__13_12_00.wav,38,-0.0874054575698,0.035432642200929
1,vida_2017_05_20__13_12_00.wav,39,-0.1587511076887,0.03349643045537316
1,vida_2017_05_20__13_14_00.wav,0,0.15555377599362,0.02974013971165534
1,vida_2017_05_20__13_14_00.wav,1,0.1461186470479,0.027622746260823845
1,vida_2017_05_20__13_14_00.wav,2,-0.057945805991499996,0.06063403396056484
1,vida_2017_05_20__13_14_00.wav,3,0.1135928610835,0.07269070366706758
1,vida_2017_05_20__13_14_00.wav,4,-0.17776840475476,0.07791119007421222
1,vida_2017_05_20__13_14_00.wav,5,-0.02452221376278,0.04812267656111256
1,vida_2017_05_20__13_14_00.wav,6,-0.0707714414448,0.04546837768654353
1,vida_2017_05_20__13_14_00.wav,7,-0.1989760638314,0.048559084343371875
1,vida_2017_05_20__13_14_00.wav,8,-0.1011789988173,0.057267920306955045
1,vida_2017_05_20__13_14_00.wav,9,-0.14802721493090001,0.05227314060596695
1,vida_2017_05_20__13_14_00.wav,10,-0.2567521047989,0.051872659438733384
1,vida_2017_05_20__13_14_00.wav,11,-0.37064964576448,0.05707961650030406
1,vida_2017_05_20__13_14_00.wav,12,0.06428021465374,0.057861488804673455
1,vida_2017_05_20__13_14_00.wav,13,0.11561126681587,0.04536548573537481
1,vida_2017_05_20__13_14_00.wav,14,-0.1909166004542,0.07969083118861732
1,vida_2017_05_20__13_14_00.wav,15,-0.1211899645229,0.08728532377404137
1,vida_2017_05_20__13_14_00.wav,16,-0.1474621569929,0.12298501413741467
1,vida_2017_05_20__13_14_00.wav,17,-0.1402227039107,0.07571399088203754
1,vida_2017_05_20__13_14_00.wav,18,0.1638996667271,0.043898592611159026
1,vida_2017_05_20__13_14_00.wav,19,0.2400485425055,0.03781488489059925
1,vida_2017_05_20__13_14_00.wav,20,0.2896162177149,0.07874147412652328
1,vida_2017_05_20__13_14_00.wav,21,0.1108583517013,0.06366738791869192
1,vida_2017_05_20__13_14_00.wav,22,0.0446614755484,0.04339278622964956
1,vida_2017_05_20__13_14_00.wav,23,0.1423737837882,0.025411725869130427
1,vida_2017_05_20__13_14_00.wav,24,-0.0658982058058,0.0322765189642716
1,vida_2017_05_20__13_14_00.wav,25,0.012343201660479999,0.0770463685390101
1,vida_2017_05_20__13_14_00.wav,26,0.0119264919957,0.09993921462251308
1,vida_2017_05_20__13_14_00.wav,27,-0.234384196884,0.03427068729631345
1,vida_2017_05_20__13_14_00.wav,28,-0.0469172445526,0.04896933828765007
1,vida_2017_05_20__13_14_00.wav,29,0.1115644551102,0.03714666950107838
1,vida_2017_05_20__13_14_00.wav,30,-0.116388933517,0.052600832234348985
1,vida_2017_05_20__13_14_00.wav,31,-0.1149935085978,0.037965961983061965
1,vida_2017_05_20__13_14_00.wav,32,-0.0909884828467,0.0374907854168021
1,vida_2017_05_20__13_14_00.wav,33,-0.07732906683804,0.06567678317531438
1,vida_2017_05_20__13_14_00.wav,34,-0.09265129289506,0.04890035450473663
1,vida_2017_05_20__13_14_00.wav,35,-0.06842035749006,0.05051777530496145
1,vida_2017_05_20__13_14_00.wav,36,0.0625367026619,0.06765473921493073
1,vida_2017_05_20__13_14_00.wav,37,-0.368842481988,0.04373745844898296
1,vida_2017_05_20__13_14_00.wav,38,-0.238495082695,0.04107885941313818
1,vida_2017_05_20__13_14_00.wav,39,0.0813529038847,0.032553599091627895
1,vida_2017_05_20__13_16_00.wav,0,0.313424791,0.12811250698556115
1,vida_2017_05_20__13_16_00.wav,1,0.03890374630237,0.03235854093432162
1,vida_2017_05_20__13_16_00.wav,2,-0.0618520397939,0.04509660694631116
1,vida_2017_05_20__13_16_00.wav,3,0.0490237968759,0.03323232836214793
1,vida_2017_05_20__13_16_00.wav,4,-0.008627843109300001,0.04031771228794134
1,vida_2017_05_20__13_16_00.wav,5,0.04911803330846,0.05049245766211041
1,vida_2017_05_20__13_16_00.wav,6,0.2339804462142,0.06021046293631253
1,vida_2017_05_20__13_16_00.wav,7,0.16746101672961,0.04456832394734359
1,vida_2017_05_20__13_16_00.wav,8,-0.04742782968204,0.05304138871875979
1,vida_2017_05_20__13_16_00.wav,9,-0.08117776846127,0.03509148731523041
1,vida_2017_05_20__13_16_00.wav,10,0.1407295104358,0.06878135689242122
1,vida_2017_05_20__13_16_00.wav,11,-0.1861769791837,0.04370174749713188
1,vida_2017_05_20__13_16_00.wav,12,-0.12336875010655,0.05158046842111553
1,vida_2017_05_20__13_16_00.wav,13,0.1034550126518,0.03926973912079989
1,vida_2017_05_20__13_16_00.wav,14,0.01224943518595,0.03834598342517165
1,vida_2017_05_20__13_16_00.wav,15,-0.11919808317442,0.060375419800151806
1,vida_2017_05_20__13_16_00.wav,16,-0.28267173297065,0.02838295915741159
1,vida_2017_05_20__13_16_00.wav,17,-0.2692791790602,0.033006878340643885
1,vida_2017_05_20__13_16_00.wav,18,-0.0662580952645,0.028953608336624068
1,vida_2017_05_20__13_16_00.wav,19,-0.017138245059300002,0.058473404502028634
1,vida_2017_05_20__13_16_00.wav,20,0.06397087978478,0.02897173138229223
1,vida_2017_05_20__13_16_00.wav,21,-0.1925766583375,0.07458719025150602
1,vida_2017_05_20__13_16_00.wav,22,-0.0880692782242,0.04844678313752843
1,vida_2017_05_20__13_16_00.wav,23,-0.07637225912272,0.04934986115375731
1,vida_2017_05_20__13_16_00.wav,24,-0.3160048472163,0.08745925110687919
1,vida_2017_05_20__13_16_00.wav,25,0.052194033664440004,0.0588824979448735
1,vida_2017_05_20__13_16_00.wav,26,-0.1723616949522,0.09201625089889737
1,vida_2017_05_20__13_16_00.wav,27,-0.212559078347887,0.059230533294766984
1,vida_2017_05_20__13_16_00.wav,28,-0.08215363912047,0.023613975100426662
1,vida_2017_05_20__13_16_00.wav,29,-0.23027533664202,0.0161715882100422
1,vida_2017_05_20__13_16_00.wav,30,0.1521923790748,0.09466316873411561
1,vida_2017_05_20__13_16_00.wav,31,0.1675503671894,0.09453047979061006
1,vida_2017_05_20__13_16_00.wav,32,-0.1381668929434,0.046026130274689284
1,vida_2017_05_20__13_16_00.wav,33,-0.1430237299139,0.07440185355930659
1,vida_2017_05_20__13_16_00.wav,34,-0.21178808994599999,0.051669387654228335
1,vida_2017_05_20__13_16_00.wav,35,-0.051945067951429995,0.04400587425256551
1,vida_2017_05_20__13_16_00.wav,36,0.029673777183299995,0.0692595642671005
1,vida_2017_05_20__13_16_00.wav,37,-0.2715775050558,0.036242360345011444
1,vida_2017_05_20__13_16_00.wav,38,-0.1204362679813,0.06862654066937138
1,vida_2017_05_20__13_16_00.wav,39,0.1276366421845,0.06258183064377316
1,vida_2017_05_20__13_18_00.wav,0,0.4286381746901,0.09030147949594648
1,vida_2017_05_20__13_18_00.wav,1,0.0564908498278,0.049054600502909274
1,vida_2017_05_20__13_18_00.wav,2,0.0582825023265,0.03564293692339004
1,vida_2017_05_20__13_18_00.wav,3,0.0103290042373,0.04583748063703226
1,vida_2017_05_20__13_18_00.wav,4,0.055287995952099996,0.07365905854342181
1,vida_2017_05_20__13_18_00.wav,5,0.2766585875551,0.062198205474327146
1,vida_2017_05_20__13_18_00.wav,6,0.0969725722908,0.07530425839426055
1,vida_2017_05_20__13_18_00.wav,7,0.1625727547169,0.043945594323279845
1,vida_2017_05_20__13_18_00.wav,8,0.11210298694357,0.039250954590378896
1,vida_2017_05_20__13_18_00.wav,9,0.0874790642722,0.04700104710545516
1,vida_2017_05_20__13_18_00.wav,10,0.20900941601200002,0.03941392115181226
1,vida_2017_05_20__13_18_00.wav,11,0.0085663048524,0.07365776365138917
1,vida_2017_05_20__13_18_00.wav,12,0.15456782739719999,0.06811497325572619
1,vida_2017_05_20__13_18_00.wav,13,0.354733383507,0.030604512089007357
1,vida_2017_05_20__13_18_00.wav,14,0.146034400276323,0.0356062399990382
1,vida_2017_05_20__13_18_00.wav,15,-0.02895233884715,0.037685933189650245
1,vida_2017_05_20__13_18_00.wav,16,0.162730842566,0.048388736307911094
1,vida_2017_05_20__13_18_00.wav,17,0.3009400103358,0.030338596771336875
1,vida_2017_05_20__13_18_00.wav,18,0.386472861505,0.04439242091747085
1,vida_2017_05_20__13_18_00.wav,19,0.1065431265681,0.10236963385376105
1,vida_2017_05_20__13_18_00.wav,20,0.0212659671808,0.03921457399163321
1,vida_2017_05_20__13_18_00.wav,21,0.1607150992782,0.09933832020123766
1,vida_2017_05_20__13_18_00.wav,22,0.06336997123023,0.03685095932124367
1,vida_2017_05_20__13_18_00.wav,23,0.0066181113217999975,0.06674540765288144
1,vida_2017_05_20__13_18_00.wav,24,-0.06078853417602,0.050458223841162386
1,vida_2017_05_20__13_18_00.wav,25,0.0760419562742,0.07581032411404691
1,vida_2017_05_20__13_18_00.wav,26,0.1592872439998,0.08044953423244769
1,vida_2017_05_20__13_18_00.wav,27,0.182846813338592,0.0507847030349078
1,vida_2017_05_20__13_18_00.wav,28,0.052320118682599996,0.029252744793583314
1,vida_2017_05_20__13_18_00.wav,29,-0.041321177503500006,0.08701613944834301
1,vida_2017_05_20__13_18_00.wav,30,0.0424786574438,0.04447656556950661
1,vida_2017_05_20__13_18_00.wav,31,-0.1018875820165,0.07685891614795244
1,vida_2017_05_20__13_18_00.wav,32,-0.380102618885,0.03204505140810049
1,vida_2017_05_20__13_18_00.wav,33,-0.515918798638,0.04067164811375392
1,vida_2017_05_20__13_18_00.wav,34,-0.2985196511405,0.03001985118997974
1,vida_2017_05_20__13_18_00.wav,35,0.014050045615799998,0.07178168974650694
1,vida_2017_05_20__13_18_00.wav,36,0.147174976107,0.03827921686459285
1,vida_2017_05_20__13_18_00.wav,37,-0.0663622489624,0.04292017413093725
1,vida_2017_05_20__13_18_00.wav,38,-0.285181098472,0.03470463002247038
1,vida_2017_05_20__13_18_00.wav,39,-0.1196987119956,0.03733052926062664
1,vida_2017_05_20__13_20_00.wav,0,0.5674583462128,0.1545354106703476
1,vida_2017_05_20__13_20_00.wav,1,-0.0548828372603,0.07103172361452165
1,vida_2017_05_20__13_20_00.wav,2,-0.011015035014,0.09399649379124066
1,vida_2017_05_20__13_20_00.wav,3,0.019223982021699997,0.07454843012048692
1,vida_2017_05_20__13_20_00.wav,4,0.1576200238149,0.07214623739535134
1,vida_2017_05_20__13_20_00.wav,5,0.1367356325139,0.049001305661776885
1,vida_2017_05_20__13_20_00.wav,6,0.1236921014012,0.04188315277628474
1,vida_2017_05_20__13_20_00.wav,7,0.0424463862867,0.052721498690483044
1,vida_2017_05_20__13_20_00.wav,8,0.0025446648868999995,0.050577809814811484
1,vida_2017_05_20__13_20_00.wav,9,0.13986270626931,0.07481842949150062
1,vida_2017_05_20__13_20_00.wav,10,0.018109971653099997,0.07954283243054995
1,vida_2017_05_20__13_20_00.wav,11,-0.06850175631482,0.044296932544160506
1,vida_2017_05_20__13_20_00.wav,12,0.0531064747128,0.07151310524999761
1,vida_2017_05_20__13_20_00.wav,13,0.032961879948821,0.05346942197566201
1,vida_2017_05_20__13_20_00.wav,14,0.0823184098016,0.053795659840751284
1,vida_2017_05_20__13_20_00.wav,15,0.282073047096288,0.07801116438745538
1,vida_2017_05_20__13_20_00.wav,16,0.0592003669331,0.04565601219846468
1,vida_2017_05_20__13_20_00.wav,17,0.2805457605594,0.06755067698606045
1,vida_2017_05_20__13_20_00.wav,18,-0.0281914755422,0.04227316627992293
1,vida_2017_05_20__13_20_00.wav,19,0.1683242987817,0.04915404571026488
1,vida_2017_05_20__13_20_00.wav,20,0.018636109433099998,0.03703132997500959
1,vida_2017_05_20__13_20_00.wav,21,-0.109656808938,0.05455960368565772
1,vida_2017_05_20__13_20_00.wav,22,0.1561557409024,0.053424847689287076
1,vida_2017_05_20__13_20_00.wav,23,0.05507560839365,0.07705314007175981
1,vida_2017_05_20__13_20_00.wav,24,0.456829472863,0.030481141740653323
1,vida_2017_05_20__13_20_00.wav,25,0.1765460704405,0.04970961600822531
1,vida_2017_05_20__13_20_00.wav,26,0.12107472086322,0.04942650889058392
1,vida_2017_05_20__13_20_00.wav,27,0.009651908359600002,0.06229052273566608
1,vida_2017_05_20__13_20_00.wav,28,0.2172639538936,0.049315979628654805
1,vida_2017_05_20__13_20_00.wav,29,0.10362794405138,0.05581530345886496
1,vida_2017_05_20__13_20_00.wav,30,-0.041351087182322,0.03971682501139568
1,vida_2017_05_20__13_20_00.wav,31,-0.1597675519745,0.02575075418713786
1,vida_2017_05_20__13_20_00.wav,32,-0.1759048406496,0.035267892863825395
1,vida_2017_05_20__13_20_00.wav,33,-0.2037251213801,0.02983817673475906
1,vida_2017_05_20__13_20_00.wav,34,0.0476223703965,0.0580931083270918
1,vida_2017_05_20__13_20_00.wav,35,0.1229669285372,0.049567043357337526
1,vida_2017_05_20__13_20_00.wav,36,0.040350925319500006,0.04981502129959077
1,vida_2017_05_20__13_20_00.wav,37,-0.001604853445470001,0.045944800596349235
1,vida_2017_05_20__13_20_00.wav,38,0.0949309616574,0.05306621488749706
1,vida_2017_05_20__13_20_00.wav,39,0.05539262330037,0.04823291485693487
1,vida_2017_05_20__13_22_00.wav,0,0.004956273743169998,0.10850963475403162
1,vida_2017_05_20__13_22_00.wav,1,-0.1106977954746,0.1602268130447607
1,vida_2017_05_20__13_22_00.wav,2,-0.402739076589,0.0735296777954988
1,vida_2017_05_20__13_22_00.wav,3,-0.433966258515,0.06380879833264405
1,vida_2017_05_20__13_22_00.wav,4,-0.31548338513699997,0.06824478350857323
1,vida_2017_05_20__13_22_00.wav,5,-0.346027578633,0.038587843848443326
1,vida_2017_05_20__13_22_00.wav,6,-0.1060725962862,0.06163329390210285
1,vida_2017_05_20__13_22_00.wav,7,0.2514774061933,0.057236505436942295
1,vida_2017_05_20__13_22_00.wav,8,-0.0919619769162,0.060324407816548214
1,vida_2017_05_20__13_22_00.wav,9,0.1309865649891,0.040583113028274366
1,vida_2017_05_20__13_22_00.wav,10,0.1340192648945,0.03672640093559935
1,vida_2017_05_20__13_22_00.wav,11,0.0542971493814,0.04559559353105467
1,vida_2017_05_20__13_22_00.wav,12,-0.2423158495704,0.04673362782634956
1,vida_2017_05_20__13_22_00.wav,13,-0.3068565236744,0.0434717267313117
1,vida_2017_05_20__13_22_00.wav,14,-0.338588876907,0.048367707875009214
1,vida_2017_05_20__13_22_00.wav,15,-0.5138313688939999,0.09618310622155692
1,vida_2017_05_20__13_22_00.wav,16,-0.15238468799715,0.08470474478896138
1,vida_2017_05_20__13_22_00.wav,17,0.3092465657153,0.30493216426445446
1,vida_2017_05_20__13_22_00.wav,18,0.8241058058713,0.22042163075770094
1,vida_2017_05_20__13_22_00.wav,19,-0.2594253649016,0.04546776048120604
1,vida_2017_05_20__13_22_00.wav,20,0.003618530986000001,0.049756699855945954
1,vida_2017_05_20__13_22_00.wav,21,-0.029554474308159998,0.0277913478835995
1,vida_2017_05_20__13_22_00.wav,22,0.009455153131799997,0.04331639488720077
1,vida_2017_05_20__13_22_00.wav,23,-0.0457930494684,0.033818247981126516
1,vida_2017_05_20__13_22_00.wav,24,-0.2015682310851,0.07983435169790316
1,vida_2017_05_20__13_22_00.wav,25,-0.4183550770249,0.0743084646352438
1,vida_2017_05_20__13_22_00.wav,26,-0.396856996294,0.04655887634277155
1,vida_2017_05_20__13_22_00.wav,27,-0.09224080826,0.04930578082395961
1,vida_2017_05_20__13_22_00.wav,28,-0.360676716823,0.040868524284353
1,vida_2017_05_20__13_22_00.wav,29,-0.3416109194171,0.057890595756412346
1,vida_2017_05_20__13_22_00.wav,30,-0.0586227917639,0.0567097467797597
1,vida_2017_05_20__13_22_00.wav,31,0.0815443777866,0.03353700178970925
1,vida_2017_05_20__13_22_00.wav,32,-0.1558414265601,0.05423758919419612
1,vida_2017_05_20__13_22_00.wav,33,-0.293308019311,0.0410271892113348
1,vida_2017_05_20__13_22_00.wav,34,-0.16604544741320001,0.10640037041526172
1,vida_2017_05_20__13_22_00.wav,35,-0.510139253405,0.0634493156462048
1,vida_2017_05_20__13_22_00.wav,36,-0.5085661654237,0.1012939693567444
1,vida_2017_05_20__13_22_00.wav,37,-0.2647848277209,0.045331426260955224
1,vida_2017_05_20__13_22_00.wav,38,-0.04208615808987,0.035786957503024484
1,vida_2017_05_20__13_22_00.wav,39,-0.025035012812900003,0.06731858284523103
1,vida_2017_05_20__13_24_28.wav,0,0.38123519714,0.05903492766639241
1,vida_2017_05_20__13_24_28.wav,1,0.037408486591170007,0.03635529029176032
1,vida_2017_05_20__13_24_28.wav,2,-0.0844902611369,0.03780151426802404
1,vida_2017_05_20__13_24_28.wav,3,-0.0731495713604,0.031171452131322185
1,vida_2017_05_20__13_24_28.wav,4,-0.1768240773287,0.05514561416654215
1,vida_2017_05_20__13_24_28.wav,5,-0.0564235945765,0.03850317504379928
1,vida_2017_05_20__13_24_28.wav,6,0.1670987521496,0.0590422117447055
1,vida_2017_05_20__13_24_28.wav,7,0.0335883012379,0.038179606857835204
1,vida_2017_05_20__13_24_28.wav,8,0.014934632524100003,0.0355349134127722
1,vida_2017_05_20__13_24_28.wav,9,0.1321640316123,0.05452192872924763
1,vida_2017_05_20__13_24_28.wav,10,0.1042683731964,0.0354191698958721
1,vida_2017_05_20__13_24_28.wav,11,0.0459513270658,0.050093157632650195
1,vida_2017_05_20__13_24_28.wav,12,0.042336234525779996,0.049517703546150725
1,vida_2017_05_20__13_24_28.wav,13,0.0659193338314,0.07719288905523437
1,vida_2017_05_20__13_24_28.wav,14,-0.21214639095444,0.05396012961672469
